title,ingredients,step
"['Resep Strawberry Cheesecake Milk Tea, Minuman Spesial a la Restoran']","['\n200\n\n                        ml susu segar                        \n', ""\n2\n\n                        scoop Wall's Strawberry Cheesecake Ice Cream \n"", '\n4\n\n                        buah tea bag                        \n', '\n5\n\n                        ml perisa vanilla                        \n', '\n\n\n                        es batu, secukupnya                        \n', '\n\n\n                        whipped cream, secukupnya                        \n', '\n\n\n                        potongan biskuit, secukupnya                        \n']","['\nMasak fresh milk dengan teh di dalam panci hingga mendidih. Kemudian tunggu hingga dingin.\n', '\nMasukkan fresh milk, Wall’s Strawberry Cheesecake ke dalam blender. Blend hingga smooth.\n', '\nLalu masukkan saus strawberry ke dalam gelas, kemudian tambahkan es batu secukupnya.\n', '\nTuang milk tea ke dalam gelas.\n', '\nBeri potongan biskuit dan whipped cream sebagai topping secukupnya. Sajikan.\n']"
"['Resep Sup Krim a la Jerman, Begitu Hangat dan Bernutrisi']","['\n2\n\n                        buah tulang sapi ukuran besar (pilih yang ada sumsum)                        \n', '\n2\n\n                        L air                        \n', '\n250\n\n                        g sosis sapi, potong 1/2 cm                        \n', '\n250\n\n                        g kentang, kupas dan potong                        \n', '\n250\n\n                        g wortel, potong                        \n', '\n5\n\n                        butir bawang merah, iris                        \n', '\n3\n\n                        lembar daun salam                        \n', '\n1\n\n                        sdt merica putih bubuk                        \n', '\n2\n\n                        sachet Royco Kaldu Ayam \n', '\n3\n\n                        batang seledri ikat                        \n', '\n1\n\n                        sdm margarin, untuk menumis                        \n']","['\nDidihkan air, lalu masukkan tulang sapi. Rebus tulang sapi selama 30 menit, lalu angkat dan keluarkan sumsumnya. Sisihkan.\n', '\nSisakan kaldu sebanyak kira-kira 1250 ml, lalu tambahkan Royco Kaldu Ayam. Didihkan kembali.\n', '\nPanaskan margarin, lalu tumis bawang merah hingga harum. Masukkan ke dalam kuah kaldu.\n', '\nTambahkan kentang dan wortel, masak hingga empuk. Masukkan merica dan seledri, aduk rata.\n', '\nTiriskan semua bahan dari kaldunya kecuali daun seledri, lalu blender bersama dengan sumsum tulang hingga halus.\n', '\nCampurkan semua bahan yang telah dihaluskan dengan sisa kaldu, aduk hingga mengental.\n', '\nMasukkan potongan sosis ke dalam kaldu, aduk sebentar hingga sosis matang. Angkat.\n', '\nSajikan selagi hangat.\n']"
"['Resep Es Teler Solero, Minuman Khas Indonesia yang Menyegarkan']","['\n100\n\n                        gr kelapa, iris-iris                        \n', '\n2\n\n                        sdm buah nangka                        \n', '\n50\n\n                        gr alpukat, potong dadu                        \n', '\n50\n\n                        gr sagu mutiara                        \n', '\n\n\n                        kental manis, secukupnya                        \n', '\n\n\n                        es serut, secukupnya                        \n', ""\n3\n\n                        scoop Wall's Solero Trio Ice Cream \n""]","['\nMasukkan es serut ke dalam batok kelapa.\n', '\nLalu susun potongan buah kelapa, nangka, alpukat, dan sagu mutiara.\n', '\nTambahkan 3 scoop Walls Solero Trio.\n', '\nTambahkan kental manis sebagai topping.\n', '\nSajikan.\n']"
['Resep Salad Buah Yoghurt Oat Crumble'],"['\n200\n\n                        g daging buah mangga, potong kotak                        \n', '\n200\n\n                        g stroberi, potong 2 bagian                        \n', '\n2\n\n                        buah apel, potong-potong                        \n', '\n400\n\n                        g yoghurt tawar                        \n', '\n4\n\n                        sdm madu                        \n', '\n900\n\n                        ml Buavita Mango \n', '\n100\n\n                        g rolled oat atau oat instan                        \n', '\n30\n\n                        g gula halus                        \n', '\n75\n\n                        g tepung terigu                        \n', '\n50\n\n                        g mentega tawar dingin, potong-potong                        \n']","['\nMango compote: masak\xa0Buavita Mango\xa0dan mangga di atas api kecil hingga mangga layu. Angkat.\n', '\nOat crumble:\xa0aduk semua bahan menggunakan jari tangan hingga tercampur rata dan memasir. Panggang dalam oven panas bersuhu\xa0170°\xa0C selama 15 menit atau hingga matang. Keluarkan. Sisihkan hingga tidak panas.\n', '\nSiapkan mangkuk atau gelas saji transparan. Beri 2 sendok makan oat crumble dan potongan buah. Tambahkan mango compote jelly dan yoghurt ke atasnya. Taburi kembali dengan oat crumble dan madu. Sajikan.\n']"
"['Resep Ayam Kremes, Menu Favorit di Segala Suasana']","['\n300\n\n                        g dada ayam                        \n', '\n2\n\n                        batang serai, memarkan                        \n', '\n2\n\n                        cm lengkuas, memarkan                        \n', '\n3\n\n                        lembar daun jeruk                        \n', '\n2\n\n                        lembar daun salam                        \n', '\n500\n\n                        ml air                        \n', '\n500\n\n                        ml minyak sayur                        \n', '\n6\n\n                        siung bawang putih                        \n', '\n6\n\n                        butir bawang merah                        \n', '\n4\n\n                        butir kemiri, sangrai                        \n', '\n8\n\n                        cm kunyit                        \n', '\n1\n\n                        sdt gula                        \n', '\n1\n\n                        sdt ketumbar bubuk                        \n', '\n½\n\n                        sdt lada bubuk                        \n', '\n1\n\n                        sdt Royco Kaldu Ayam \n', '\n300\n\n                        ml air sisa rebusan ayam                        \n', '\n1\n\n                        butir kuning telur                        \n', '\n2\n\n                        sdm tepung sagu                        \n', '\n2\n\n                        sdm tepung beras                        \n', '\n1\n\n                        sdt baking powder                        \n']","['\nUlek semua bahan bumbu halus termasuk Royco Kaldu Ayam. Sisihkan.\xa0\n', '\nDidihkan air di panci. Masukkan bahan-bahan dan bumbu halus. Masak hingga ayam matang dan bumbu meresap. Kemudian, angkat dan tiriskan ayam. Sisihkan air sisa rebusan ayam.\n', '\nPanaskan minyak di wajan menggunakan api sedang. Lalu, masukkan ayam yang sudah direbus ke dalamnya. Goreng hingga berwarna kecokelatan di kedua sisi. Kemudian, angkat dan tiriskan ayam.\n', '\nSiapkan mangkuk sedang, lalu masukkan tepung sagu, tepung beras, kuning telur, baking powder dan sisa air rebusan ayam. Lalu, aduk menggunakan sendok hingga tercampur rata.\n', '\nPanaskan minyak di wajan di atas api sedang. Tunggu hingga benar-benar panas, lalu tuangkan adonan tepung kremes dengan menggunakan tangan/sendok. Goreng hingga berwarna kecokelatan. Angkat dan tiriskan.\n', '\nSajikan ayam yang telah digoreng dan taburi dengan kremesan. Selamat menikmati!\n']"
"['Resep Sapo Tahu Seafood, Hidangan Keluarga Klasik dan Lezat']","['\n2\n\n                        bungkus egg tofu/tahu sutera, potong setebal 2 cm                        \n', '\n150\n\n                        g udang, buang kepalanya                        \n', '\n150\n\n                        g cumi, potong melintang 1 cm                        \n', '\n200\n\n                        g wortel, potong serong                        \n', '\n150\n\n                        g jamur hioko segar, potong 3 bagian                        \n', '\n150\n\n                        g pakchoy, potong 4 cm                        \n', '\n1\n\n                        batang daun bawang, potong serong                        \n', '\n200\n\n                        ml air                        \n', '\n1\n\n                        sdm tepung maizena, larutkan dengan 1 sdm air                        \n', '\n3\n\n                        cm jahe, iris                        \n', '\n3\n\n                        siung bawang putih, cincang                        \n', '\n50\n\n                        g bawang bombay, iris                        \n', '\n3\n\n                        sdm Royco Saus Tiram \n', '\n2\n\n                        sdm minyak wijen                        \n', '\n½\n\n                        sdt garam                        \n', '\n½\n\n                        sdt merica putih bubuk                        \n', '\n\n\n                        minyak, untuk menumis dan memanggang                        \n', '\n1\n\n                        buah cabai merah, iris melintang                        \n']","['\nPanaskan minyak, goreng tahu di atas api besar tahu hingga kecokelatan. Tutup wajan saat menggoreng agar minyak tidak meletup keluar. Angkat dan tiriskan. Sisihkan.\n', '\nPanaskan 2 sdm minyak, tumis bawang putih, bawang bombay, dan jahe hingga harum. Masukkan udang, cumi, dan wortel, aduk sebentar. Tambahkan jamur dan Royco Saus Tiram, tumis hingga layu.\n', '\nTuang air, minyak wijen, garam, dan merica bubuk. Masak hingga mendidih. Tambahkan pakchoy, tahu, cabai, dan daun bawang, aduk.\n', '\nTuang larutan maizena, aduk hingga mengental. Angkat. Sajikan.\n']"
['Resep Sambal Goreng Krecek Kacang Tolo untuk Penggemar Gudeg'],"['\n150\n\n                        g krecek, potong kecil                        \n', '\n500\n\n                        ml santan, dari 1 butir kelapa                        \n', '\n200\n\n                        g udang kupas                        \n', '\n75\n\n                        g kacang tolo, rendam, rebus hingga empuk                        \n', '\n1\n\n                        sdt Royco Kaldu Ayam \n', '\n1\n\n                        sdt gula merah sisir                        \n', '\n2\n\n                        cm lengkuas, memarkan                        \n', '\n2\n\n                        lembar daun salam                        \n', '\n3\n\n                        sdm minyak, untuk menumis                        \n']","['\nTumis bumbu halus, lengkuas, dan daun salam hingga harum.\n', '\nTambahkan udang, aduk sampai berubah warna.\n', '\nTuangkan santan sedikit demi sedikit sambil terus diaduk hingga mendidih.\n', '\nMasukkan kacang tolo, krecek, Royco Kaldu Ayam, dan gula merah. Masak hingga semua bahan matang dan kuah berkurang. Angkat dan sajikan.\n']"
"['Cara Membuat Semur Jengkol Pedas, Jadikan Makan Kamu Semakin Lahap']","['\n500\n\n                        g jengkol, bersihkan, rebus, memarkan                        \n', '\n6\n\n                        butir bawang merah, iris halus                        \n', '\n2\n\n                        cm lengkuas, memarkan                        \n', '\n4\n\n                        lembar daun salam                        \n', '\n3\n\n                        batang serai, memarkan                        \n', '\n10\n\n                        sdm Bango Kecap Manis \n', '\n½\n\n                        sdt garam                        \n', '\n¼\n\n                        merica putih bubuk                        \n', '\n2\n\n                        sdt pala bubuk                        \n', '\n800\n\n                        ml air                        \n', '\n2\n\n                        sdm minyak, untuk menumis                        \n', '\n6\n\n                        butir bawang merah                        \n', '\n3\n\n                        siung bawang putih                        \n', '\n5\n\n                        buah cabai merah keriting                        \n']","['\nTumis bumbu halus bersama bawang merah iris, lengkuas, daun salam, dan serai sampai harum.\n', '\nMasukkan jengkol. Aduk rata.\n', '\nTambahkan Bango Kecap Manis, garam, merica putih bubuk, dan pala bubuk. Aduk sampai tersalut dengan bumbu semur jengkol.\n', '\nTuang air sedikit demi sedikit. Biarkan sampai mengering. Sajikan semur jengkol empuk selagi hangat.\n']"
"['Resep Nasi Ayam Hainan, Mudah Untuk Dimasak di Rumah']","['\n500\n\n                        g beras                        \n', '\n50\n\n                        g bawang putih                        \n', '\n30\n\n                        g jahe                        \n', '\n4\n\n                        g minyak wijen                        \n', '\n10\n\n                        g bok choy                        \n', '\n10\n\n                        g saus tiram                        \n', '\n2\n\n                        potong paha ayam                        \n', '\n50\n\n                        g Royco Kaldu Ayam \n']","['\nCuci beras hingga bersih, tiriskan.\n', '\nTumis cincangan bawang putih dan jahe dengan sedikit minyak hingga harum.\n', '\nLalu masukkan tumisan bawang putih dan jahe dan dicampur di dalam beras, tambahkan air secukupnya yang telah di bumbui dengan Royco Kaldu Ayam dan minyak wijen.\n', '\nBalurkan potongan ayam dengan saus tiram lalu masukkan ke dalam panci atau\xa0rice cooker yang akan di pakai untuk memasak nasi.\n', '\nMasukkan bok choy ke dalam panci atau rice cooker sesaat sebelum nasi matang.\n']"
"['Resep Ikan Bakar Bumbu Rujak, Legit Manis Pedas yang Bikin Ketagihan']","['\n1\n\n                        ekor ikan gurame                        \n', '\n1\n\n                        sdt garam                        \n', '\n5\n\n                        butir bawang merah                        \n', '\n2\n\n                        siung bawang putih                        \n', '\n1\n\n                        butir kemiri                        \n', '\n2\n\n                        buah cabai merah                        \n', '\n2\n\n                        buah cabai merah keriting                        \n', '\n3\n\n                        buah tomat                        \n', '\n1.5\n\n                        sdm gula pasir                        \n', '\n¼\n\n                        sdt garam                        \n', '\n1\n\n                        sdt terasi                        \n', '\n2\n\n                        cm jahe                        \n', '\n1\n\n                        lembar daun salam                        \n', '\n2\n\n                        sdm Bango Kecap Manis \n', '\n1\n\n                        sdt Royco Kaldu Ayam \n', '\n\n\n                        bumbu halus                        \n', '\n\n\n                        buah tomat                        \n']","['\nHaluskan semua bumbu halus menggunakan blender.\n', '\nBersihkan, kerat sisi, dan lumuri ikan gurame dengan garam. Lalu goreng di wajan hingga matang di kedua sisinya. Angkat dan tiriskan.\xa0Tumis bumbu halus dan daun salam hingga harum dan matang, kemudian bumbui dengan Royco Kaldu Ayam. Matikan api dan masukkan ikan gurame yang sudah digoreng ke dalamnya.\n', '\nBakar\xa0ikan\xa0dengan wajan pemanggang dengan api kecil. Bumbui dengan Bango Kecap Manis.\n', '\nSajikan ikan bakar bumbu rujak dengan\xa0potongan tomat.\n']"
['Cara Membuat Mie Goreng Rumahan yang Enak dan Praktis'],"['\n200\n\n                        g mie telur, rebus, tiriskan                        \n', '\n2\n\n                        sdm Jawara Saus Sambal Hot \n', '\n1\n\n                        sdm Bango Kecap Manis \n', '\n1.25\n\n                        sdt garam                        \n', '\n¼\n\n                        sdt merica putih bubuk                        \n', '\n2\n\n                        buah cabai merah, iris tipis                        \n', '\n5\n\n                        butir bakso sapi, iris tipis                        \n', '\n2\n\n                        buah sosis sapi, iris tipis                        \n', '\n5\n\n                        batang sawi hijau, potong-potong                        \n', '\n1\n\n                        batang daun bawang, iris tipis                        \n', '\n1\n\n                        sdm minyak, untuk menumis                        \n', '\n4\n\n                        buah telur mata sapi                        \n', '\n5\n\n                        butir bawang merah                        \n', '\n2\n\n                        siung bawang putih                        \n']","['\nDi dalam mangkuk, aduk rata mie, Saus\xa0Sambal Jawara Hot, Bango Kecap Manis, garam, dan merica. Sisihkan.\n\xa0\n', '\nPanaskan wajan, tumis bumbu halus dan cabai hingga harum.\n\xa0\n', '\nMasukkan bakso dan sosis, masak hingga matang. Tambahkan sawi, aduk rata. Masukkan mi, aduk hingga rata. Tambahkan daun bawang, aduk. Angkat.\n', '\nSajikan segera ditemani telur mata sapi.\n']"
"['Resep Ikan Rica-Rica, Satu yang Istimewa dari Manado']","['\n500\n\n                        g ikan tongkol, potong-potong                        \n', '\n4\n\n                        lembar daun jeruk                        \n', '\n15\n\n                        butir bawang merah, iris tipis                        \n', '\n5\n\n                        sdm minyak goreng                        \n', '\n2\n\n                        sdm air jeruk nipis                        \n', '\n½\n\n                        sdt garam                        \n', '\n2\n\n                        sdt Royco Kaldu Ayam \n', '\n100\n\n                        ml air panas                        \n', '\n2\n\n                        sdm bawang merah goreng                        \n', '\n15\n\n                        buah cabai merah keriting                        \n', '\n10\n\n                        butir bawang merah                        \n', '\n5\n\n                        siung bawang putih                        \n']","['\nLumuri ikan dengan garam dan air jeruk nipis. Diamkan selama 10 menit supaya bumbu meresap.\n', '\nMasukkan bahan-bahan bumbu halus ke dalam food processor, lalu haluskan.\n', '\nTumis bawang merah, daun jeruk dan bumbu yang telah dihaluskan hingga matang dan harum. Masukkan \u200bRoyco Kaldu Ayam\u200b dan tuangkan air panas ke dalamnya. Kemudian aduk hingga tercampur rata dan mendidih.\n', '\nMasukkan ikan tongkol dan aduk-aduk hingga bumbu dan ikan tercampur merata. Masak hingga kuah menyusut. Matikan api.\n', '\nSajikan ikan tongkol rica-rica dengan taburan bawang merah goreng dan nasi hangat.\n']"
['Resep Cuanki Bandung A la Gerobak Kaki Lima'],"['\n4\n\n                        buah tahu putih, potong 2 bagian                        \n', '\n12\n\n                        lembar kulit pangsit                        \n', '\n4\n\n                        buah bakso sapi                        \n', '\n\n\n                        Minyak, untuk menggoreng                        \n', '\n200\n\n                        g daging ikan tenggiri, haluskan                        \n', '\n100\n\n                        g tepung tapioka                        \n', '\n1\n\n                        putih telur                        \n', '\n3\n\n                        siung bawang putih, haluskan                        \n', '\n1\n\n                        sdt garam                        \n', '\n¼\n\n                        sdt merica putih bubuk                        \n', '\n300\n\n                        g tulang sapi                        \n', '\n2\n\n                        L air                        \n', '\n2\n\n                        cm jahe, haluskan                        \n', '\n1\n\n                        sdm bawang putih goreng, tumbuk                        \n', '\n1\n\n                        sdm garam                        \n', '\n1\n\n                        sdt Royco Kaldu Sapi \n', '\n½\n\n                        sdt merica putih bubuk                        \n', '\n1\n\n                        batang seledri, iris tipis                        \n', '\n1\n\n                        batang daun bawang, iris tipis                        \n', '\n\n\nBango Kecap Manis \n', '\n\n\n                        Sambal cabai rawit                        \n']","['\nKuah\xa0cuanki:\xa0Rebus\xa0tulang\xa0sapi\xa0hingga\xa0mendidih.\xa0Kecilkan\xa0api. Masukkan sisa semua bahan dan Royco Kaldu Sapi, aduk. Masak hingga kuah harum dan meresap. Angkat. Sisihkan.\n', '\nAdonan\xa0ikan:\xa0Aduk\xa0rata\xa0semua\xa0bahan. Ambil selembar kulit pangsit, letakkan 1/2 sdm adonan ikan ke tengahnya, lipat. Ulangi proses serupa untuk sisa kulit pangsit. Sisihkan.\xa0\xa0\n', '\nAmbil\xa0tahu\xa0putih,\xa0isi\xa0bagian\xa0tengahnya\xa0dengan\xa0adonan\xa0ikan. Sisihkan.\n', '\nKukus\xa0separuh\xa0tahu\xa0isi\xa0dan\xa0separuh\xa0bagian\xa0pangsit\xa0isi\xa0dalam dandang panas hingga matang. Angkat. Sisihkan.\n', '\nPanaskan\xa0minyak, goreng sisa pangsit mentah hingga matang dan kecokelatan. Angkat. Sisihkan.\n', '\nMasukkan\xa0pangsit\xa0kukus,\xa0pangsit\xa0goreng,\xa0tahu, dan bakso ke dalam mangkuk saji. Tuang kuah.\n\xa0\n', '\nSajikan\xa0dengan\xa0Bango\xa0Kecap\xa0Manis\xa0dan\xa0pelengkap\xa0lainnya.\xa0\xa0\n']"
"['Resep Bubur Manado, Menu Sarapan Komplet yang Sehat dan Enak']","['\n200\n\n                        g beras, cuci bersih, tiriskan                        \n', '\n1.5\n\n                        L air                        \n', '\n1\n\n                        sdt garam                        \n', '\n1\n\n                        sdt Royco Kaldu Ayam \n', '\n150\n\n                        g labu parang, kupas, iris setebal 0,5 cm                        \n', '\n100\n\n                        g ubi merah atau oranye, potong dadu 1 cm                        \n', '\n200\n\n                        g jagung manis, pipil                        \n', '\n80\n\n                        g daun kangkung                        \n', '\n50\n\n                        g daun melinjo muda                        \n', '\n50\n\n                        g daun kemangi                        \n', '\n1\n\n                        sdm Bango Kecap Manis Light \n', '\n100\n\n                        g ikan asin kapas, cuci bersih, goreng                        \n', '\n12\n\n                        buah cabai rawit merah                        \n', '\n5\n\n                        butir bawang merah                        \n', '\n1\n\n                        buah tomat                        \n', '\n1\n\n                        buah jeruk nipis                        \n', '\n½\n\n                        sdt Royco Kaldu Ayam \n', '\n2\n\n                        sdm minyak                        \n']","['\nMasukkan beras dan air ke dalam rice cooker atau panci. Tambahkan garam, aduk. Nyalakan rice cooker atau masak di atas api sedang hingga mendidih.\n', '\nMasukkan labu parang, ubi, dan jagung manis, aduk. Masak hingga hampir matang.\n', '\nTambahkan sisa sayuran, Royco Kaldu Ayam\xa0dan Bango Kecap Manis Light, aduk hingga matang. Angkat.\n', '\nSambal: Haluskan cabai, bawang merah, dan tomat. Tumis hingga matang bersama Royco Kaldu Ayam. Angkat.\n', '\nSajikan bubur dengan ikan asin dan sambal.\n']"
"['Resep Gulai Kambing, Menu Hari Raya yang Paling Dinanti']","['\n500\n\n                        g daging kambing, potong                        \n', '\n500\n\n                        g iga kambing, potong                        \n', '\n3\n\n                        lembar daun jeruk                        \n', '\n1\n\n                        batang serai, memarkan                        \n', '\n1\n\n                        lembar daun kunyit, ikat                        \n', '\n2\n\n                        lembar daun salam                        \n', '\n2\n\n                        butir asam kandis                        \n', '\n5\n\n                        sdm Bango Kecap Manis Pedas \n', '\n1\n\n                        liter santan kental                        \n', '\n1\n\n                        liter santan encer                        \n', '\n\n\n                        bawang merah goreng                        \n', '\n2\n\n                        liter air                        \n', '\n4\n\n                        sdm minyak sayur                        \n', '\n4\n\n                        siung bawang putih                        \n', '\n8\n\n                        butir bawang merah                        \n', '\n12\n\n                        buah cabe merah keriting                        \n', '\n2\n\n                        cm jahe                        \n', '\n4\n\n                        cm kunyit                        \n', '\n5\n\n                        butir kemiri                        \n', '\n½\n\n                        sdt ketumbar                        \n', '\n2\n\n                        butir cengkeh, sangrai                        \n', '\n3\n\n                        butir pekak, sangrai                        \n', '\n3\n\n                        butir kapulaga, sangrai                        \n', '\n2\n\n                        cm kayu manis, sangrai                        \n', '\n½\n\n                        sdt lada                        \n', '\n2\n\n                        sdt garam                        \n', '\n2\n\n                        sdt gula pasir                        \n']","['\nRebus daging kambing dan daging iga hingga setengah lunak.\n', '\nTumis bumbu halus, serai, daun kunyit, daun salam, daun jeruk, dan Bango Kecap Manis Pedas\xa0hingga matang dan harum.\n', '\nMasukkan bumbu halus ke dalam rebusan daging dan iga kambing. Tambahkan santan encer dan masak hingga lunak.\n', '\nTambahkan santan kental. Aduk supaya santan tidak pecah.\n', '\nSajikan dengan tambahan\xa0Bango Kecap Manis Pedas.\n']"
"['Resep Sambal Udang Balado, Santapan Pelengkap yang Bikin Nagih']","['\n5\n\n                        buah cabai merah                        \n', '\n7\n\n                        siung bawang merah                        \n', '\n4\n\n                        siung bawang putih                        \n', '\n3\n\n                        cm kunyit                        \n', '\n½\n\n                        sdt ketumbar                        \n', '\n3\n\n                        butir kemiri                        \n', '\n1\n\n                        cm jahe                        \n', '\n1\n\n                        batang serai                        \n', '\n500\n\n                        g udang ukuran besar                        \n', '\n300\n\n                        g kentang, potong dadu, goreng                        \n', '\n1\n\n                        papan petai, belah dua bagian                        \n', '\n3\n\n                        buah belimbing sayur, potong 1/2 cm                        \n', '\n1\n\n                        sdt Royco Kaldu Ayam \n', '\n1\n\n                        sdm Bango Kecap Manis \n', '\n¾\n\n                        sdt gula pasir                        \n', '\n250\n\n                        ml air                        \n', '\n3\n\n                        sdm minyak untuk menumis                        \n', '\n2\n\n                        lembar daun salam                        \n']","['\nTumis bumbu halus dan daun salam hingga harum.\n', '\nMasukkan udang dan petai ke dalam bumbu yang sudah matang. Kemudian, aduk hingga udang berubah warna.\n', '\nTambahkan kentang dan aduk hingga semua bumbu meresap sempurna.\n', '\nTambahkan Royco Kaldu Ayam, gula, garam, kecap, dan belimbing sayur.\n', '\nSetelah belimbing layu, tambahkan air, dan aduk hingga merata. Sajikan.\n']"
"['Resep Nasi Tim Ayam, Menu Sehat yang Penuh Energi']","['\n300\n\n                        g beras putih                        \n', '\n5\n\n                        siung bawang putih, haluskan                        \n', '\n2\n\n                        sdm minyak wijen                        \n', '\n1\n\n                        L kaldu ayam                        \n', '\n1\n\n                        bungkus Royco Kaldu Ayam \n', '\n3\n\n                        sdm minyak, untuk menumis                        \n', '\n¼\n\n                        sdt merica putih bubuk                        \n', '\n200\n\n                        g daging ayam, potong dadu 1 cm                        \n', '\n5\n\n                        siung bawang putih, cincang kasar                        \n', '\n20\n\n                        g daun bawang                        \n', '\n2\n\n                        sdm minyak wijen                        \n', '\n2\n\n                        sdm Bango Kecap Manis \n', '\n1\n\n                        sdt Royco Kaldu Ayam \n', '\n1\n\n                        sdt merica putih bubuk                        \n', '\n2\n\n                        sdm minyak, untuk menumis                        \n']","['\nTumis Ayam: Panaskan minyak di dalam wajan di atas api sedang. Tumis bawang putih hingga harum. Masukkan ayam, tumis hingga matang. Tambahkan sisa bahan, masak hingga bumbu meresap. Angkat, sisihkan.\n', '\nNasi Tim: Panaskan minyak di dalam panci. Tumis bawang putih hingga harum. Masukkan beras, aduk rata. Tambahkan Royco Kaldu Ayam, Bango Kecap Manis, minyak wijen, dan merica putih. Aron hingga ¾ matang. Angkat.\n', '\nPenyelesaian: ambil 1 buah mangkuk stainless steel yang akan digunakan untuk mengukus. Isi dengan 4 sdm tumis ayam. Padatkan nasi di atasnya. Ulangi hingga habis. Kukus hingga matang. Angkat.\n', '\nTumpangkan cetakan berisi nasi di atas piring saji. Sajikan segera.\n']"
"['Resep Sup Telur dan Tomat, Sup Harian untuk Si Kecil']","['\n1\n\n                        potong paha ayam utuh                        \n', '\n700\n\n                        ml air                        \n', '\n½\n\n                        sdt garam                        \n', '\n⅛\n\n                        sdt merica putih bubuk                        \n', '\n1\n\n                        cm jahe                        \n', '\n3\n\n                        siung bawang putih, cincang                        \n', '\n1\n\n                        sdm minyak, untuk menumis                        \n', '\n150\n\n                        g wortel, potong kotak kecil                        \n', '\n1\n\n                        buah tomat, cincang (pilih tomat yang matang dan manis)                        \n', '\n½\n\n                        sdt Royco Kaldu Ayam Spesial \n', '\n2\n\n                        butir telur, kocok lepas                        \n']","['\nRebus daging ayam bersama garam, merica, dan jahe hingga mendidih. Sisihkan.\n', '\nPanaskan minyak, tumis bawang putih hingga harum. Angkat. Masukkan ke dalam ayam rebus. Masak hingga daging ayam matang.\n', '\nMasukkan wortel, tomat, dan Royco Kaldu Ayam Spesial. Masak hingga tomat hancur.\n', '\nMasukkan telur, aduk perlahan hingga membentuk serabut, dan biarkan sebentar hingga telur matang. Angkat. Sajikan.\n']"
"['Resep Gulai Tunjang Khas Minang, Makan Pakai Tangan Lebih Nikmat']","['\n500\n\n                        g kaki sapi atau tunjang tanpa tulang                        \n', '\n3\n\n                        L air, untuk merebus                        \n', '\n130\n\n                        ml santan instan                        \n', '\n2\n\n                        batang serai, memarkan                        \n', '\n2\n\n                        lembar daun salam                        \n', '\n2\n\n                        lembar daun kunyit                        \n', '\n1\n\n                        sdt Royco Kaldu Sapi \n', '\n1\n\n                        sdt gula pasir                        \n', '\n3\n\n                        butir cengkih                        \n', '\n2\n\n                        cm kayu manis                        \n', '\n2\n\n                        butir kapulaga                        \n', '\n2\n\n                        butir pekak                        \n', '\n½\n\n                        sdt jintan                        \n', '\n¼\n\n                        butir pala                        \n', '\n100\n\n                        g cabai merah keriting                        \n', '\n10\n\n                        butir bawang merah                        \n', '\n4\n\n                        siung bawang putih                        \n', '\n4\n\n                        cm kunyit                        \n', '\n4\n\n                        cm lengkuas                        \n', '\n3\n\n                        cm jahe                        \n']","['\nRebus tunjang bersama 2 liter air dalam panci presto hingga empuk. Angkat. Buang air rebusannya. Sisihkan.\n', '\nPanaskan minyak, tumis bumbu halus, serai, daun salam, dan daun kunyit hingga harum. Tambahkan bumbu kering, aduk sebentar.\n', '\nMasukkan tunjang, aduk rata. Tuang sisa air, masak hingga mendidih.\n', '\nTuang santan, Royco Kaldu Sapi, dan gula pasir. Masak sambil diaduk hingga kuah mengental. Angkat dan sajikan.\n']"
"['Resep Buras, Pelengkap Segala Masakan Khas Sulawesi Selatan']","['\n400\n\n                        g beras pulen                        \n', '\n800\n\n                        ml air                        \n', '\n2\n\n                        lembar daun salam                        \n', '\n1\n\n                        batang serai                        \n', '\n65\n\n                        ml santan instan                        \n', '\n½\n\n                        sdt garam                        \n', '\n½\n\n                        sdm Royco Kaldu Ayam Spesial \n']","['\nMasukkan beras, air, santan, garam, dan Royco Kaldu Ayam Spesial ke dalam panci atau wajan antilengket, aduk rata.\n', '\nTambahkan daun salam dan serai. Masak sambil sesekali diaduk hingga airnya terserap habis. Angkat. Tutup wajan selama 10 menit. Tumbuk nasi menggunakan cobek agar buras lebih cepat lunak.\n', '\nSiapkan daun pisang.\n', '\nAmbil 2 lembar daun pisang, tumpuk, letakkan di atas talenan. Beri 3 sdm nasi ke atasnya. Bungkus dan lipat membentuk persegi. Ulangi proses serupa pada sisa nasi hingga habis.\n', '\nAmbil 2 buah buras, tempelkan kedua sisi buras (bagian lipatan), kemudian ikat dengan tali plastik. Ulangi proses serupa hingga buras habis.\n', '\nKukus buras dalam dandang panas selama 50-60 menit. Angkat. Sajikan.\n']"
